prob_cancel,actual,risk_segment,recommended_action
0.6046919,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.509928,0,⚠️ Low Risk,Kirim reminder email
0.76809144,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7841572,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6544055,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.24709804,0,✅ Safe,Tidak ada tindakan
0.5865805,1,⚠️ Low Risk,Kirim reminder email
0.7574962,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7548784,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5478236,0,⚠️ Low Risk,Kirim reminder email
0.26662028,0,✅ Safe,Tidak ada tindakan
0.67708045,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5323571,1,⚠️ Low Risk,Kirim reminder email
0.6145208,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5513178,0,⚠️ Low Risk,Kirim reminder email
0.7566069,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.76809144,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7769644,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.807287,0,⚠️ High Risk,Minta deposit 100%
0.37625,0,✅ Safe,Tidak ada tindakan
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.87498146,1,⚠️ High Risk,Minta deposit 100%
0.63396543,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.48214066,0,✅ Safe,Tidak ada tindakan
0.6863616,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.49545068,1,✅ Safe,Tidak ada tindakan
0.74757725,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.87487376,1,⚠️ High Risk,Minta deposit 100%
0.6351823,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.342683,0,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.61187434,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.29839098,0,✅ Safe,Tidak ada tindakan
0.76072603,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.77367204,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.25790715,0,✅ Safe,Tidak ada tindakan
0.41058347,0,✅ Safe,Tidak ada tindakan
0.8745662,1,⚠️ High Risk,Minta deposit 100%
0.27840188,0,✅ Safe,Tidak ada tindakan
0.28014803,0,✅ Safe,Tidak ada tindakan
0.74757725,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5608163,0,⚠️ Low Risk,Kirim reminder email
0.2627189,0,✅ Safe,Tidak ada tindakan
0.77367204,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.74757725,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.25407806,0,✅ Safe,Tidak ada tindakan
0.87498146,1,⚠️ High Risk,Minta deposit 100%
0.4005688,0,✅ Safe,Tidak ada tindakan
0.57888675,1,⚠️ Low Risk,Kirim reminder email
0.7861624,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.71387064,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.86522937,1,⚠️ High Risk,Minta deposit 100%
0.77367204,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.25408876,0,✅ Safe,Tidak ada tindakan
0.2787195,0,✅ Safe,Tidak ada tindakan
0.45723954,0,✅ Safe,Tidak ada tindakan
0.598104,1,⚠️ Low Risk,Kirim reminder email
0.57888675,0,⚠️ Low Risk,Kirim reminder email
0.74757725,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5657212,0,⚠️ Low Risk,Kirim reminder email
0.46241376,0,✅ Safe,Tidak ada tindakan
0.38129622,0,✅ Safe,Tidak ada tindakan
0.39187717,1,✅ Safe,Tidak ada tindakan
0.6309017,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5306277,0,⚠️ Low Risk,Kirim reminder email
0.37008405,0,✅ Safe,Tidak ada tindakan
0.3105514,0,✅ Safe,Tidak ada tindakan
0.53372324,0,⚠️ Low Risk,Kirim reminder email
0.6027252,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.55983734,0,⚠️ Low Risk,Kirim reminder email
0.31772637,0,✅ Safe,Tidak ada tindakan
0.6046919,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.3105514,0,✅ Safe,Tidak ada tindakan
0.28507233,0,✅ Safe,Tidak ada tindakan
0.61277056,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.45723954,0,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.76072603,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26266238,0,✅ Safe,Tidak ada tindakan
0.6068588,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.73820585,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5608163,0,⚠️ Low Risk,Kirim reminder email
0.28895694,0,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.8736817,1,⚠️ High Risk,Minta deposit 100%
0.39395505,0,✅ Safe,Tidak ada tindakan
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.56901413,0,⚠️ Low Risk,Kirim reminder email
0.79073507,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6027252,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.6863616,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.44125256,0,✅ Safe,Tidak ada tindakan
0.647885,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.27899852,0,✅ Safe,Tidak ada tindakan
0.8422269,1,⚠️ High Risk,Minta deposit 100%
0.26404628,0,✅ Safe,Tidak ada tindakan
0.6863616,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.25408876,0,✅ Safe,Tidak ada tindakan
0.87498146,1,⚠️ High Risk,Minta deposit 100%
0.5828199,0,⚠️ Low Risk,Kirim reminder email
0.6027252,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.72254485,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.2731877,0,✅ Safe,Tidak ada tindakan
0.647885,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6499188,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6046919,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.45723954,0,✅ Safe,Tidak ada tindakan
0.58384925,0,⚠️ Low Risk,Kirim reminder email
0.5357162,0,⚠️ Low Risk,Kirim reminder email
0.86778915,1,⚠️ High Risk,Minta deposit 100%
0.59777904,0,⚠️ Low Risk,Kirim reminder email
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.6068588,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.598104,0,⚠️ Low Risk,Kirim reminder email
0.7769644,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26266238,0,✅ Safe,Tidak ada tindakan
0.70957595,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.2627189,0,✅ Safe,Tidak ada tindakan
0.29573157,0,✅ Safe,Tidak ada tindakan
0.647885,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5265957,0,⚠️ Low Risk,Kirim reminder email
0.64004534,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.45723954,0,✅ Safe,Tidak ada tindakan
0.25790715,0,✅ Safe,Tidak ada tindakan
0.25945407,0,✅ Safe,Tidak ada tindakan
0.61706364,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6863616,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.598104,1,⚠️ Low Risk,Kirim reminder email
0.6046919,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5608163,0,⚠️ Low Risk,Kirim reminder email
0.5861217,0,⚠️ Low Risk,Kirim reminder email
0.647885,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.25382534,0,✅ Safe,Tidak ada tindakan
0.5782158,1,⚠️ Low Risk,Kirim reminder email
0.6286995,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.34008223,0,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.6863616,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.647885,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.2716553,0,✅ Safe,Tidak ada tindakan
0.24709804,0,✅ Safe,Tidak ada tindakan
0.5608163,0,⚠️ Low Risk,Kirim reminder email
0.48189884,1,✅ Safe,Tidak ada tindakan
0.57162,0,⚠️ Low Risk,Kirim reminder email
0.24552888,0,✅ Safe,Tidak ada tindakan
0.87005305,1,⚠️ High Risk,Minta deposit 100%
0.74757725,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26477522,0,✅ Safe,Tidak ada tindakan
0.57888675,0,⚠️ Low Risk,Kirim reminder email
0.50733286,0,⚠️ Low Risk,Kirim reminder email
0.7849435,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.58159065,0,⚠️ Low Risk,Kirim reminder email
0.25790715,0,✅ Safe,Tidak ada tindakan
0.3322102,0,✅ Safe,Tidak ada tindakan
0.5532588,0,⚠️ Low Risk,Kirim reminder email
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.7548784,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.35111153,0,✅ Safe,Tidak ada tindakan
0.57180214,0,⚠️ Low Risk,Kirim reminder email
0.77367204,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.56812,0,⚠️ Low Risk,Kirim reminder email
0.59733224,0,⚠️ Low Risk,Kirim reminder email
0.530301,1,⚠️ Low Risk,Kirim reminder email
0.57888675,0,⚠️ Low Risk,Kirim reminder email
0.26794738,0,✅ Safe,Tidak ada tindakan
0.58956337,1,⚠️ Low Risk,Kirim reminder email
0.5814734,1,⚠️ Low Risk,Kirim reminder email
0.57888675,0,⚠️ Low Risk,Kirim reminder email
0.7840611,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.67708045,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5635919,0,⚠️ Low Risk,Kirim reminder email
0.598104,0,⚠️ Low Risk,Kirim reminder email
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.69662213,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5608163,0,⚠️ Low Risk,Kirim reminder email
0.6068588,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.653733,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5669144,0,⚠️ Low Risk,Kirim reminder email
0.87498146,1,⚠️ High Risk,Minta deposit 100%
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.6046919,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.79330415,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.2692516,0,✅ Safe,Tidak ada tindakan
0.45723954,0,✅ Safe,Tidak ada tindakan
0.5828199,1,⚠️ Low Risk,Kirim reminder email
0.3105514,0,✅ Safe,Tidak ada tindakan
0.6562885,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.64935255,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6162345,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.25687826,0,✅ Safe,Tidak ada tindakan
0.7673925,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8005306,0,⚠️ High Risk,Minta deposit 100%
0.747866,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6767601,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.54183954,0,⚠️ Low Risk,Kirim reminder email
0.7305189,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.31592962,0,✅ Safe,Tidak ada tindakan
0.61706364,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.74757725,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.807287,0,⚠️ High Risk,Minta deposit 100%
0.26351482,0,✅ Safe,Tidak ada tindakan
0.73820585,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5306277,0,⚠️ Low Risk,Kirim reminder email
0.73820585,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.29759833,0,✅ Safe,Tidak ada tindakan
0.58159065,1,⚠️ Low Risk,Kirim reminder email
0.5632979,0,⚠️ Low Risk,Kirim reminder email
0.7839516,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6056112,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.87471294,1,⚠️ High Risk,Minta deposit 100%
0.4207753,0,✅ Safe,Tidak ada tindakan
0.871601,1,⚠️ High Risk,Minta deposit 100%
0.45723954,0,✅ Safe,Tidak ada tindakan
0.25243303,0,✅ Safe,Tidak ada tindakan
0.5608163,1,⚠️ Low Risk,Kirim reminder email
0.43151417,0,✅ Safe,Tidak ada tindakan
0.807287,0,⚠️ High Risk,Minta deposit 100%
0.7574962,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6046919,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.87487376,1,⚠️ High Risk,Minta deposit 100%
0.77750075,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.74757725,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.2517936,0,✅ Safe,Tidak ada tindakan
0.7509111,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6077763,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.27070272,0,✅ Safe,Tidak ada tindakan
0.6180272,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.73820585,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.715077,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5492509,0,⚠️ Low Risk,Kirim reminder email
0.25945407,0,✅ Safe,Tidak ada tindakan
0.6767601,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6046919,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7401891,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26477522,0,✅ Safe,Tidak ada tindakan
0.35753137,0,✅ Safe,Tidak ada tindakan
0.23717,0,✅ Safe,Tidak ada tindakan
0.26404628,0,✅ Safe,Tidak ada tindakan
0.6767601,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.60852486,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.872294,1,⚠️ High Risk,Minta deposit 100%
0.5180755,0,⚠️ Low Risk,Kirim reminder email
0.26142526,0,✅ Safe,Tidak ada tindakan
0.5277655,0,⚠️ Low Risk,Kirim reminder email
0.73998886,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.87498146,1,⚠️ High Risk,Minta deposit 100%
0.7548784,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.57888675,1,⚠️ Low Risk,Kirim reminder email
0.4163665,0,✅ Safe,Tidak ada tindakan
0.6629036,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.27027637,0,✅ Safe,Tidak ada tindakan
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7849435,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.58796537,0,⚠️ Low Risk,Kirim reminder email
0.40449792,0,✅ Safe,Tidak ada tindakan
0.7401891,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.2548906,0,✅ Safe,Tidak ada tindakan
0.598104,0,⚠️ Low Risk,Kirim reminder email
0.5861217,0,⚠️ Low Risk,Kirim reminder email
0.2548906,0,✅ Safe,Tidak ada tindakan
0.8611173,1,⚠️ High Risk,Minta deposit 100%
0.76809144,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7654598,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.45723954,0,✅ Safe,Tidak ada tindakan
0.7167056,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.76616985,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7548784,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.26743466,0,✅ Safe,Tidak ada tindakan
0.647885,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6487191,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6863616,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.4656417,1,✅ Safe,Tidak ada tindakan
0.7769644,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.3688118,1,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7769644,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.27779302,0,✅ Safe,Tidak ada tindakan
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.57888675,0,⚠️ Low Risk,Kirim reminder email
0.7943862,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.6767601,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.40060678,0,✅ Safe,Tidak ada tindakan
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.25091082,0,✅ Safe,Tidak ada tindakan
0.26266238,0,✅ Safe,Tidak ada tindakan
0.5865805,0,⚠️ Low Risk,Kirim reminder email
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.73820585,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.74757725,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7769644,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7566069,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5207381,0,⚠️ Low Risk,Kirim reminder email
0.67415273,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.29573157,0,✅ Safe,Tidak ada tindakan
0.26743466,0,✅ Safe,Tidak ada tindakan
0.25236726,0,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.8747693,1,⚠️ High Risk,Minta deposit 100%
0.63773096,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.45723954,1,✅ Safe,Tidak ada tindakan
0.58159065,0,⚠️ Low Risk,Kirim reminder email
0.6431205,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6499188,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6480063,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.28244016,0,✅ Safe,Tidak ada tindakan
0.5756423,1,⚠️ Low Risk,Kirim reminder email
0.7359696,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.24609391,0,✅ Safe,Tidak ada tindakan
0.8706586,1,⚠️ High Risk,Minta deposit 100%
0.7566069,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.87251866,1,⚠️ High Risk,Minta deposit 100%
0.6145208,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.64035094,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.67070746,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.68468356,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.25688133,0,✅ Safe,Tidak ada tindakan
0.6068588,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.28634685,0,✅ Safe,Tidak ada tindakan
0.56901413,0,⚠️ Low Risk,Kirim reminder email
0.37082115,0,✅ Safe,Tidak ada tindakan
0.6375328,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.45723954,0,✅ Safe,Tidak ada tindakan
0.25992018,0,✅ Safe,Tidak ada tindakan
0.5853922,0,⚠️ Low Risk,Kirim reminder email
0.6767601,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.68468356,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.8745662,1,⚠️ High Risk,Minta deposit 100%
0.6075791,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.2548906,0,✅ Safe,Tidak ada tindakan
0.747866,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.25992018,0,✅ Safe,Tidak ada tindakan
0.7548784,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6068588,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.25097314,0,✅ Safe,Tidak ada tindakan
0.7566069,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.3700634,0,✅ Safe,Tidak ada tindakan
0.69662213,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7359696,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.77367204,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.747866,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5260449,0,⚠️ Low Risk,Kirim reminder email
0.8747693,1,⚠️ High Risk,Minta deposit 100%
0.77367204,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.2728785,0,✅ Safe,Tidak ada tindakan
0.58159065,0,⚠️ Low Risk,Kirim reminder email
0.8247457,1,⚠️ High Risk,Minta deposit 100%
0.7482019,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.2591682,0,✅ Safe,Tidak ada tindakan
0.7849435,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7548784,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.87487376,1,⚠️ High Risk,Minta deposit 100%
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.47925997,0,✅ Safe,Tidak ada tindakan
0.7839516,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.6863616,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5347302,0,⚠️ Low Risk,Kirim reminder email
0.8676598,1,⚠️ High Risk,Minta deposit 100%
0.87476665,1,⚠️ High Risk,Minta deposit 100%
0.7641032,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.248971,0,✅ Safe,Tidak ada tindakan
0.47645912,0,✅ Safe,Tidak ada tindakan
0.8747759,1,⚠️ High Risk,Minta deposit 100%
0.69662213,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.67418873,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.3107941,0,✅ Safe,Tidak ada tindakan
0.2524905,0,✅ Safe,Tidak ada tindakan
0.7038996,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5657212,1,⚠️ Low Risk,Kirim reminder email
0.27290514,0,✅ Safe,Tidak ada tindakan
0.25450757,0,✅ Safe,Tidak ada tindakan
0.2459227,0,✅ Safe,Tidak ada tindakan
0.6544055,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.74757725,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.74757725,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.5782158,1,⚠️ Low Risk,Kirim reminder email
0.87476665,1,⚠️ High Risk,Minta deposit 100%
0.76072603,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.52911836,0,⚠️ Low Risk,Kirim reminder email
0.6863616,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.7839516,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.25710115,0,✅ Safe,Tidak ada tindakan
0.37488,0,✅ Safe,Tidak ada tindakan
0.747866,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.602639,0,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.58159065,0,⚠️ Low Risk,Kirim reminder email
0.29711774,0,✅ Safe,Tidak ada tindakan
0.23870912,0,✅ Safe,Tidak ada tindakan
0.37744778,0,✅ Safe,Tidak ada tindakan
0.33564436,0,✅ Safe,Tidak ada tindakan
0.6329242,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.45723954,0,✅ Safe,Tidak ada tindakan
0.807287,1,⚠️ High Risk,Minta deposit 100%
0.63276994,1,⚠️ Medium Risk,Tawarkan diskon non-refundable
0.45723954,0,✅ Safe,Tidak ada tindakan
